ABOX;TBOX;POS;ABox_size;ABox_load_time;Conflicts_size;Conflicts_time;pi_repair_size;pi_repair_time;pi_repair_total_time;cl_ABox_size;cl_ABox_time;all_supports_size;all_supports_time;cpi_repair_size;cpi_repair_time;cpi_repair_total_time;cl-ABox_size;cl-ABox_time;cl_pi_repair_size;cpi_repair++_size;cpi_repair++_time;cpi_repair++_total_time;onlycpi-repair
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos1000_prob_0.9.txt;76255;0.299999952316284;2;7.0699999332428;0;1.2350001335144;8.60500001907349;114227;3.16000008583069;114408;242.251000165939;0;2.44299983978271;254.072000026703;37989;2.95199990272522;0;0;0.437999963760376;190.328000068665;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.3.txt;76255;0.232000112533569;23;5.3769998550415;0;0.370000123977661;5.97900009155273;114227;2.44099998474121;119596;247.533999919891;0;4.93600010871887;259.908999919891;37989;2.93499994277954;0;0;0.560999870300293;195.918999910355;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.5.txt;76255;0.16100001335144;25;4.78500008583069;0;0.352999925613403;5.29900002479553;114227;3.01999998092651;117163;256.358999967575;0;5.24100017547607;270.801000118256;37989;3.13699984550476;0;0;0.40500020980835;183.485000133514;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.7.txt;76255;0.375999927520752;6;5.80299997329712;602;0.460999965667725;6.6399998664856;114227;2.87000012397766;115370;258.276999950409;1861;2.10400009155273;269.550000190735;37989;2.74699997901916;1261;1863;0.166000127792358;191.593000173569;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos250_pos250_prob_0.9.txt;76255;0.335999965667725;7;5.95099997520447;0;0.414999961853027;6.70199990272522;114227;2.83700013160706;114884;243.838000059128;0;2.13299989700317;255.427999973297;37989;3.34699988365173;0;0;0.278999805450439;185.724999904633;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.3.txt;76255;0.389999866485596;1;9.14200019836426;0;4.19400000572205;13.7260000705719;114227;2.83899998664856;114922;260.797000169754;0;5.67899990081787;278.588000059128;37989;5.65799999237061;0;0;2.99599981307983;194.456999778748;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.5.txt;76255;0.240000009536743;2;9.95700001716614;513;4.30200004577637;14.4990000724792;114227;2.97699999809265;114472;270.406000137329;1550;7.12999987602234;290.365999937057;37989;2.81200003623962;1039;1552;2.74600005149841;221.68700003624;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.7.txt;76255;0.266999959945679;6;10.3860001564026;426;4.48499989509583;15.1380000114441;114227;3.00999999046326;114321;263.731999874115;1321;12.5080001354218;288.881000041962;37989;2.71900010108948;896;1322;2.50600004196167;199.771999835968;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos2500_prob_0.9.txt;76255;0.328999996185303;4;13.2339999675751;268;3.97699999809265;17.539999961853;114227;2.58899998664856;114295;269.796000003815;842;9.53999996185303;292.795000076294;37989;2.65400004386902;574;842;2.78799986839294;200.484999895096;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.3.txt;76255;0.214999914169312;511;5.33899998664856;0;0.328999996185303;5.88400006294251;114227;2.19000005722046;126786;272.852999925613;0;30.5360000133514;310.809000015259;37989;2.57500004768372;0;0;5.92300009727478;206.768000125885;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.5.txt;76255;0.282000064849854;121;5.40000009536743;0;0.335999965667725;6.01800012588501;114227;2.65399980545044;121690;271.992000102997;0;8.70299983024597;288.285999774933;37989;3.9610002040863;0;0;0.971999883651733;197.042000055313;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.7.txt;76255;0.287999868392944;511;7.57300019264221;0;0.36899995803833;8.23000001907349;114227;3.02799987792969;120817;284.000999927521;0;35.3359999656677;328.750999927521;37989;3.29800009727478;0;0;3.2649998664856;209.520999908447;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_pos50_prob_0.9.txt;76255;0.296000003814697;128;5.55599999427795;0;0.279000043869019;6.13100004196167;114227;3.27600002288818;117510;278.063000202179;0;10.3719999790192;298.065999984741;37989;3.94700002670288;0;0;0.578999996185303;197.626999855042;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.5.txt;76255;0.263999938964844;40;7.11899995803833;0;0.812999963760376;8.19599986076355;114227;2.80900001525879;115407;265.013000011444;0;13.9759998321533;288.102999925613;37989;2.54399991035461;0;0;0.544999837875366;194.302999973297;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.7.txt;76255;0.342000007629395;35;6.53699994087219;0;0.580000162124634;7.45900011062622;114227;2.45500016212463;114926;276.037999868393;0;12.9560000896454;302.929000139236;37989;2.6949999332428;0;0;0.473999977111816;190.911000013351;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9.txt;76255;0.302000045776367;7;6.74900007247925;0;0.664000034332275;7.71500015258789;114227;2.71499991416931;114646;262.889000177383;0;3.26399993896484;274.851000070572;37989;2.90300011634827;0;0;0.252000093460083;190.888000011444;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.5.txt;76255;0.418999910354614;6;13.8610000610352;285;13.1989998817444;27.4789998531342;114227;2.88199996948242;114344;254.776999950409;896;24.8289999961853;309.481999874115;37989;2.44600009918213;613;898;8.54499983787537;192.077999830246;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.7.txt;76255;0.411999940872192;3;14.7139999866486;304;13.335000038147;28.4609999656677;114227;3.18199992179871;114294;265.758999824524;926;24.8880000114441;307.37299990654;37989;3.23200011253357;622;926;10.2339999675751;224.086999893188;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos5000_prob_0.9.txt;76255;0.694999933242798;2;16.2150001525879;338;12.6499998569489;29.5599999427795;114227;2.70799994468689;114265;262.78200006485;1076;16.8619999885559;295.793999910355;37989;4.39800000190735;741;1079;6.61199998855591;237.327999830246;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.3.txt;76255;0.223999977111816;2;5.9449999332428;0;0.805999994277954;6.97499990463257;114227;2.16499996185303;116279;262.535000085831;0;2.19099998474121;272.718999862671;37989;2.64300012588501;0;0;1.04099988937378;193.253000020981;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.5.txt;76255;0.166000127792358;10;6.37400007247925;630;0.840999841690064;7.38100004196167;114227;2.56400012969971;114938;250.938999891281;1942;5.63199996948242;265.28200006485;37989;2.57200002670288;1316;1946;0.391000032424927;182.618000030518;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.7.txt;76255;0.220999956130981;2;5.94900012016296;0;0.832000017166138;7.00200009346008;114227;2.76200008392334;114601;244.195999860764;0;2.12599992752075;254.790999889374;37989;2.89399981498718;0;0;0.293999910354614;180.686999797821;0
University0_p_0.0005.db;lubm-ex-20_disjoint.owl;pos750_prob_0.9.txt;76255;0.263999938964844;8;5.85700011253357;988;0.774999856948853;6.89599990844727;114227;2.51399993896484;114454;237.844000101089;2989;4.85999989509583;251.232999801636;37989;2.45799994468689;2006;2994;0.401999950408936;170.605000019073;0

